rno,code1,code2,hhmms0,data1,data2,data3,data4,ldata5,Šç”FØ
38268,128,34,20552,587,256,126,22,0,0
38269,128,37,20552,587,256,126,22,0,0
38270,0,36,20552,252,3072,126,15,0,0
38271,0,36,20552,227,3328,126,14,0,0
38272,128,34,20552,330,3328,126,21,0,0
38273,0,34,20552,605,1280,126,17,0,0
38274,128,38,20552,327,256,126,23,0,0
38275,128,37,20552,142,2304,126,23,0,0
38276,128,34,20552,244,3328,126,15,0,0
38277,0,36,20552,100,3328,126,14,0,0
38278,0,35,20552,100,3328,126,2,0,0
38279,128,34,20552,614,256,126,13,0,0
38280,128,37,20552,614,256,126,13,0,0
38281,128,37,20552,376,2304,126,28,0,0
38282,128,37,20552,330,2304,126,21,0,0
38283,128,34,20552,311,3328,126,27,0,0
38284,128,34,20553,400,3328,126,5,0,0
38285,128,34,20553,302,3328,126,30,0,0
38286,0,36,20553,5,3072,126,57,0,0
38287,128,37,20553,244,2304,126,15,0,0
38288,128,34,20553,154,3328,126,21,0,0
38289,128,34,20553,107,3328,126,3,0,0
38290,128,34,20553,619,256,126,12,0,0
38291,128,37,20553,619,256,126,12,0,0
38292,128,37,20553,311,2304,126,27,0,0
38293,128,34,20553,27,3328,126,50,0,0
38294,128,37,20553,400,2304,126,5,0,0
38295,128,37,20553,302,2304,126,30,0,0
38296,128,37,20554,107,2304,126,3,0,0
38297,128,37,20554,154,2304,126,21,0,0
38298,128,37,20554,27,2304,126,50,0,0
38299,128,34,20554,280,3328,126,33,0,0
38300,128,38,20554,286,256,126,23,0,0
38301,128,34,20554,98,3328,126,14,0,0
38302,128,34,20554,144,3328,126,18,0,0
38303,0,36,20555,295,3328,126,20,0,0
38304,128,37,20555,280,2304,126,33,0,0
38305,128,34,20555,69,3328,126,54,0,0
38306,0,36,20555,83,3072,126,14,0,0
38307,128,37,20555,98,2304,126,14,0,0
38308,0,36,20555,27,3328,126,51,0,0
38309,0,36,20555,345,3328,126,32,0,0
38310,128,34,20555,476,256,126,17,0,0
38311,128,37,20555,476,256,126,17,0,0
38312,0,34,20555,314,1024,126,25,0,0
38313,128,37,20555,144,2304,126,18,0,0
38314,0,36,20555,90,3072,126,22,0,0
38315,128,37,20555,69,2304,126,54,0,0
38316,128,34,20560,314,3072,126,25,0,0
38317,128,34,20560,185,3328,126,10,0,0
38318,0,34,20560,453,1280,126,3,0,0
38319,128,37,20560,314,2048,126,25,0,0
38320,0,36,20560,174,3328,126,20,0,0
38321,0,34,20561,308,1280,126,23,0,0
38322,128,37,20561,185,2304,126,10,0,0
38323,0,36,20561,376,3328,126,29,0,0
38324,0,36,20561,377,3328,126,26,0,0
38325,0,36,20561,344,3328,126,28,0,0
38326,128,38,20561,191,256,126,21,0,0
38327,128,34,20561,566,256,126,23,0,0
38328,128,37,20561,566,256,126,23,0,0
38329,128,34,20561,308,3328,126,23,0,0
38330,0,34,20562,466,1280,126,54,0,0
38331,128,34,20562,514,256,126,33,0,0
38332,128,37,20562,514,256,126,33,0,0
38333,0,34,20562,558,1280,126,33,0,0
38334,128,34,20562,387,3328,126,3,0,0
38335,128,37,20562,308,2304,126,23,0,0
38336,0,34,20562,530,1280,126,17,0,0
38337,128,34,20562,505,256,126,6,0,0
38338,128,37,20562,505,256,126,6,0,0
38339,128,34,20562,51,3328,126,43,0,0
38340,0,36,20562,98,3328,126,15,0,0
38341,0,34,20562,590,1280,126,1,0,0
38342,128,34,20563,483,256,126,30,0,0
38343,128,37,20563,483,256,126,30,0,0
38344,0,36,20563,14,3328,126,99,0,0
38345,128,37,20563,387,2304,126,3,0,0
38346,128,37,20563,51,2304,126,43,0,0
38347,128,34,20563,180,3328,126,28,0,0
38348,0,36,20563,320,3072,126,32,0,0
38349,128,37,20564,180,2304,126,28,0,0
38350,0,36,20564,88,3328,126,16,0,0
38351,0,35,20564,88,3328,126,3,0,0
38352,128,34,20564,434,256,126,15,0,0
38353,128,37,20564,434,256,126,15,0,0
38354,0,34,20564,73,1536,126,57,0,0
38355,0,34,20564,441,1280,126,23,0,0
38356,128,34,20564,32,3328,126,36,0,0
38357,0,34,20564,8,1024,126,22,0,0
38358,0,34,20564,10,1024,126,28,0,0
38359,128,37,20565,32,2304,126,36,0,0
38360,0,36,20565,384,3328,126,10,0,0
38361,0,35,20565,384,3328,126,2,0,0
38362,128,34,20565,466,256,126,54,0,0
38363,128,37,20565,466,256,126,54,0,0
38364,128,34,20570,485,256,126,20,0,0
38365,128,37,20570,485,256,126,20,0,0
38366,0,34,20570,18,1280,126,16,0,0
38367,0,36,20570,307,3072,126,15,0,0
38368,0,36,20570,69,3328,126,55,0,0
38369,128,34,20570,392,3328,126,4,0,0
38370,128,34,20570,128,3328,126,15,0,0
38371,0,34,20570,461,1280,126,11,0,0
38372,128,38,20570,71,256,126,46,0,0
38373,0,36,20571,144,3328,126,19,0,0
38374,128,37,20571,392,2304,126,4,0,0
38375,128,34,20571,69,3328,126,55,0,0
38376,128,37,20571,128,2304,126,15,0,0
38377,0,36,20571,80,3328,126,27,0,0
38378,128,34,20571,164,3328,126,32,0,0
38379,0,36,20571,382,3328,126,15,0,0
38380,128,37,20571,69,2304,126,55,0,0
38381,128,34,20571,409,256,126,23,0,0
38382,128,37,20571,409,256,126,23,0,0
38383,128,34,20571,581,256,126,2,0,0
38384,128,37,20571,581,256,126,2,0,0
38385,0,36,20571,137,3328,126,25,0,0
38386,128,34,20572,605,256,126,17,0,0
38387,128,37,20572,605,256,126,17,0,0
38388,128,37,20572,164,2304,126,32,0,0
38389,0,77,20572,119,260,114,2,0,1
38390,128,34,20572,310,3328,126,30,0,0
38391,128,34,20572,349,3328,126,10,0,0
38392,0,36,20572,154,3328,126,22,0,0
38393,0,36,20572,32,3328,126,37,0,0
38394,0,36,20572,89,3328,126,24,0,0
38395,0,36,20572,392,3328,126,5,0,0
38396,128,34,20572,144,3328,126,19,0,0
38397,0,34,20572,300,1280,126,8,0,0
38398,128,37,20572,310,2304,126,30,0,0
38399,128,37,20572,349,2304,126,10,0,0
38400,128,34,20573,27,3328,126,51,0,0
38401,128,34,20573,249,3328,126,18,0,0
38402,128,37,20573,144,2304,126,19,0,0
38403,0,34,20573,560,1280,126,26,0,0
38404,128,34,20573,5,3328,126,57,0,0
38405,128,37,20573,27,2304,126,51,0,0
38406,128,37,20574,249,2304,126,18,0,0
38407,0,36,20574,218,3328,126,21,0,0
38408,0,34,20574,529,1280,126,25,0,0
38409,128,38,20574,352,256,126,23,0,0
38410,128,37,20574,5,2304,126,57,0,0
38411,128,34,20574,316,3328,126,21,0,0
38412,0,34,20574,562,1280,126,25,0,0
38413,128,34,20574,9,3328,126,31,0,0
38414,128,37,20575,316,2304,126,21,0,0
38415,128,34,20575,66,3328,126,42,0,0
38416,128,37,20575,9,2304,126,31,0,0
38417,128,34,20575,361,3328,126,34,0,0
38418,0,36,20580,280,3328,126,34,0,0
38419,0,36,20580,400,3072,126,6,0,0
38420,0,36,20580,318,3328,126,20,0,0
38421,128,37,20580,66,2304,126,42,0,0
38422,128,34,20580,392,3328,126,5,0,0
38423,128,34,20580,14,3328,126,99,0,0
38424,128,37,20580,361,2304,126,34,0,0
38425,128,34,20580,8,3328,126,22,0,0
38426,0,34,20580,4,1024,126,13,0,0
38427,0,34,20580,60,1280,126,49,0,0
38428,0,36,20580,8,3328,126,23,0,0
38429,0,35,20580,8,3328,126,5,0,0
38430,128,34,20580,84,3328,126,21,0,0
38431,128,38,20580,69,256,126,49,0,0
38432,128,37,20580,392,2304,126,5,0,0
38433,128,37,20581,14,2304,126,99,0,0
38434,0,34,20581,574,1280,126,4,0,0
38435,128,37,20581,84,2304,126,21,0,0
38436,128,38,20581,271,256,126,17,0,0
38437,128,34,20581,623,256,126,20,0,0
38438,128,37,20581,623,256,126,20,0,0
38439,0,36,20581,27,3328,126,52,0,0
38440,128,34,20581,73,3328,126,57,0,0
38441,128,34,20581,453,256,126,3,0,0
38442,128,37,20581,453,256,126,3,0,0
38443,0,36,20582,164,3072,126,33,0,0
38444,128,34,20582,558,256,126,33,0,0
38445,128,37,20582,558,256,126,33,0,0
38446,0,36,20582,302,3072,126,31,0,0
38447,128,37,20582,73,2304,126,57,0,0
38448,0,34,20582,468,1280,126,76,0,0
38449,128,34,20582,343,3328,126,42,0,0
38450,128,34,20582,590,256,126,1,0,0
38451,128,37,20582,590,256,126,1,0,0
38452,0,34,20582,502,1280,126,10,0,0
38453,0,36,20582,82,3328,126,18,0,0
38454,0,34,20583,61,1024,126,64,0,0
38455,128,34,20583,266,3328,126,14,0,0
38456,128,34,20583,441,256,126,23,0,0
38457,128,37,20583,441,256,126,23,0,0
38458,128,34,20583,366,3328,126,24,0,0
38459,128,37,20583,343,2304,126,42,0,0
38460,0,34,20583,614,1280,126,14,0,0
38461,0,34,20583,467,1280,126,61,0,0
38462,128,34,20583,241,3328,126,14,0,0
38463,0,34,20583,135,1024,126,13,0,0
38464,0,34,20583,95,1024,126,29,0,0
38465,128,37,20583,266,2304,126,14,0,0
38466,128,34,20583,530,256,126,17,0,0
38467,128,37,20583,530,256,126,17,0,0
38468,128,34,20583,461,256,126,11,0,0
38469,128,37,20583,461,256,126,11,0,0
38470,128,37,20583,366,2304,126,24,0,0
38471,128,37,20584,241,2304,126,14,0,0
38472,128,34,20584,256,3328,126,16,0,0
38473,128,34,20584,304,3328,126,13,0,0
38474,0,36,20584,387,3328,126,4,0,0
38475,128,38,20584,151,256,126,35,0,0
38476,128,38,20584,51,256,126,43,0,0
38477,0,36,20584,294,3328,126,33,0,0
38478,0,34,20584,407,1280,126,7,0,0
38479,128,37,20584,256,2304,126,16,0,0
38480,128,37,20585,304,2304,126,13,0,0
38481,0,36,20585,268,3328,126,19,0,0
38482,128,38,20585,248,256,126,21,0,0
38483,0,34,20585,110,1024,126,14,0,0
38484,0,36,20585,314,3072,126,26,0,0
38485,0,35,20585,314,3072,126,6,0,0
38486,128,34,20585,231,3328,126,29,0,0
38487,128,34,20585,228,1280,126,13,0,0
38488,0,34,20590,97,1024,126,18,0,0
38489,0,34,20590,501,1280,126,22,0,0
38490,128,37,20590,231,2304,126,29,0,0
38491,128,34,20590,100,3328,126,14,0,0
38492,128,34,20590,468,256,126,76,0,0
38493,128,37,20590,468,256,126,76,0,0
38494,128,37,20590,228,256,126,13,0,0
38495,128,34,20590,32,3328,126,37,0,0
38496,0,36,20590,231,3328,126,30,0,0
38497,128,34,20591,467,256,126,61,0,0
38498,128,37,20591,467,256,126,61,0,0
38499,0,36,20591,144,3328,126,20,0,0
38500,128,34,20591,374,3328,126,36,0,0
38501,128,37,20591,100,2304,126,14,0,0
38502,128,37,20591,32,2304,126,37,0,0
38503,128,37,20591,374,2304,126,36,0,0
38504,0,34,20591,466,1280,126,55,0,0
38505,128,34,20592,174,3328,126,20,0,0
38506,0,36,20592,308,3072,126,24,0,0
38507,0,35,20592,308,3072,126,5,0,0
38508,128,34,20592,560,256,126,26,0,0
38509,128,37,20592,560,256,126,26,0,0
38510,0,34,20592,531,1280,126,15,0,0
38511,0,36,20592,32,3328,126,38,0,0
38512,128,34,20592,229,3328,126,19,0,0
38513,0,34,20592,541,1280,126,30,0,0
38514,128,34,20592,144,3328,126,20,0,0
38515,128,37,20592,174,2304,126,20,0,0
38516,0,34,20592,471,1280,126,12,0,0
38517,128,34,20593,90,3328,126,22,0,0
38518,128,34,20593,252,3328,126,15,0,0
38519,128,34,20593,529,256,126,25,0,0
38520,128,37,20593,529,256,126,25,0,0
38521,128,34,20593,80,3328,126,27,0,0
38522,128,37,20593,229,2304,126,19,0,0
38523,0,36,20593,312,3072,126,15,0,0
38524,128,34,20593,329,3328,126,21,0,0
38525,128,34,20593,562,256,126,25,0,0
38526,128,37,20593,562,256,126,25,0,0
38527,128,37,20593,144,2304,126,20,0,0
38528,0,34,20593,269,1280,126,11,0,0
38529,128,34,20593,60,3328,126,49,0,0
38530,128,34,20593,295,3328,126,20,0,0
38531,128,37,20593,90,2304,126,22,0,0
38532,128,37,20593,252,2304,126,15,0,0
38533,128,37,20593,80,2304,126,27,0,0
38534,0,36,20593,229,3328,126,20,0,0
38535,128,37,20593,329,2304,126,21,0,0
38536,128,38,20594,313,256,126,19,0,0
38537,128,77,20594,119,256,114,2,0,1
38538,128,37,20594,60,2304,126,49,0,0
38539,128,34,20594,83,3328,126,14,0,0
38540,0,34,20594,464,1280,126,15,0,0
38541,128,37,20594,295,2304,126,20,0,0
38542,128,34,20594,10,3328,126,28,0,0
38543,128,37,20594,83,2304,126,14,0,0
38544,128,34,20595,345,3328,126,32,0,0
38545,128,34,20595,466,256,126,55,0,0
38546,128,37,20595,466,256,126,55,0,0
38547,128,37,20595,10,2304,126,28,0,0
38548,128,34,20595,27,3328,126,52,0,0
38549,128,37,20595,345,2304,126,32,0,0
38550,128,34,20595,8,3328,126,23,0,0
38551,128,34,20595,376,3328,126,29,0,0
38552,128,34,21000,61,3328,126,64,0,0
38553,128,37,21000,27,2304,126,52,0,0
38554,0,36,21000,100,3328,126,15,0,0
38555,128,34,21000,4,3328,126,13,0,0
38556,0,34,21000,468,1280,126,77,0,0
38557,128,37,21000,376,2304,126,29,0,0
38558,128,37,21000,8,2304,126,23,0,0
38559,128,34,21000,377,3328,126,26,0,0
38560,128,37,21000,61,2304,126,64,0,0
38561,0,34,21000,17,1280,126,58,0,0
38562,128,37,21000,4,2304,126,13,0,0
38563,128,34,21000,239,3328,126,25,0,0
38564,0,36,21000,84,3328,126,22,0,0
38565,128,34,21001,98,3328,126,15,0,0
38566,128,37,21001,377,2304,126,26,0,0
38567,0,36,21001,10,3328,126,29,0,0
38568,0,35,21001,10,3328,126,7,0,0
38569,128,37,21001,239,2304,126,25,0,0
38570,0,34,21001,639,1280,126,21,0,0
38571,128,34,21001,227,1280,126,14,0,0
38572,0,34,21001,64,1280,126,50,0,0
38573,0,36,21001,245,3328,126,14,0,0
38574,0,35,21001,245,3328,126,5,0,0
38575,128,34,21001,344,3328,126,28,0,0
38576,0,36,21001,332,3328,126,5,0,0
38577,128,34,21001,614,256,126,14,0,0
38578,128,37,21001,614,256,126,14,0,0
38579,128,37,21001,98,2304,126,15,0,0
38580,128,34,21002,320,3328,126,32,0,0
38581,128,34,21002,502,256,126,10,0,0
38582,128,37,21002,502,256,126,10,0,0
38583,128,38,21002,63,0,126,53,0,0
38584,128,37,21002,227,256,126,14,0,0
38585,128,37,21002,344,2304,126,28,0,0
38586,128,34,21002,384,3328,126,10,0,0
38587,128,37,21002,320,2304,126,32,0,0
38588,0,36,21002,345,3328,126,33,0,0
38589,128,34,21002,307,3328,126,15,0,0
38590,128,38,21002,204,256,126,9,0,0
38591,0,34,21003,633,1280,126,17,0,0
38592,128,37,21003,384,2304,126,10,0,0
38593,0,36,21003,27,3328,126,53,0,0
38594,128,37,21003,307,2304,126,15,0,0
38595,128,34,21003,574,256,126,4,0,0
38596,128,37,21003,574,256,126,4,0,0
38597,0,36,21003,241,3072,126,15,0,0
38598,128,34,21003,88,3328,126,16,0,0
38599,128,38,21003,96,256,126,4,0,0
38600,0,34,21003,402,1280,126,24,0,0
38601,0,34,21004,568,1280,126,28,0,0
38602,128,37,21004,88,2304,126,16,0,0
38603,128,38,21004,287,256,126,22,0,0
38604,128,34,21004,468,256,126,77,0,0
38605,128,37,21004,468,256,126,77,0,0
38606,128,34,21004,501,256,126,22,0,0
38607,128,37,21004,501,256,126,22,0,0
38608,128,34,21005,154,3328,126,22,0,0
38609,128,34,21005,137,3328,126,25,0,0
38610,0,34,21005,428,1280,126,15,0,0
38611,0,36,21005,180,3328,126,29,0,0
38612,128,34,21005,382,3328,126,15,0,0
38613,128,34,21005,32,3328,126,38,0,0
38614,0,34,21005,626,1280,126,5,0,0
38615,128,37,21005,154,2304,126,22,0,0
38616,128,37,21005,137,2304,126,25,0,0
38617,0,34,21005,393,1024,126,1,0,0
38618,0,34,21010,614,1280,126,15,0,0
38619,128,37,21010,382,2304,126,15,0,0
38620,128,37,21010,32,2304,126,38,0,0
38621,0,34,21010,453,1280,126,4,0,0
38622,0,36,21010,66,3328,126,43,0,0
38623,0,36,21010,343,3328,126,43,0,0
38624,128,34,21010,89,3328,126,24,0,0
38625,0,34,21010,457,1280,126,14,0,0
38626,128,34,21011,300,3328,126,8,0,0
38627,0,34,21011,530,1280,126,18,0,0
38628,128,34,21011,531,256,126,15,0,0
38629,128,37,21011,531,256,126,15,0,0
38630,0,36,21011,320,3328,126,33,0,0
38631,128,37,21011,89,2304,126,24,0,0
38632,128,34,21011,541,256,126,30,0,0
38633,128,37,21011,541,256,126,30,0,0
38634,128,37,21011,300,2304,126,8,0,0
38635,0,36,21011,83,3328,126,15,0,0
38636,128,34,21011,218,3328,126,21,0,0
38637,0,34,21012,529,1280,126,26,0,0
38638,128,34,21012,464,256,126,15,0,0
38639,128,37,21012,464,256,126,15,0,0
38640,128,34,21012,320,3328,126,33,0,0
38641,128,38,21012,189,256,126,9,0,0
38642,128,37,21012,218,2304,126,21,0,0
38643,0,36,21012,392,3072,126,6,0,0
38644,128,37,21013,320,2304,126,33,0,0
38645,0,36,21013,14,3328,126,100,0,0
38646,0,36,21013,239,3328,126,26,0,0
38647,0,35,21013,239,3328,126,4,0,0
38648,0,34,21013,496,1280,126,38,0,0
38649,128,34,21013,18,1280,126,16,0,0
38650,128,38,21013,73,256,126,57,0,0
38651,0,36,21013,329,3072,126,22,0,0
38652,128,34,21014,10,3328,126,29,0,0
38653,128,37,21014,18,256,126,16,0,0
38654,128,34,21014,400,3328,126,6,0,0
38655,0,36,21014,174,3328,126,21,0,0
38656,128,37,21014,10,2304,126,29,0,0
38657,128,37,21015,400,2304,126,6,0,0
38658,0,34,21015,7,1024,126,16,0,0
38659,0,36,21015,320,3328,126,34,0,0
38660,0,34,21015,631,1280,126,18,0,0
38661,128,34,21015,280,3328,126,34,0,0
38662,0,36,21015,111,3072,126,22,0,0
38663,0,35,21015,111,3072,126,5,0,0
38664,128,38,21015,60,256,126,49,0,0
38665,0,34,21015,58,1280,126,50,0,0
38666,0,36,21015,256,3328,126,17,0,0
38667,0,36,21015,316,3072,126,22,0,0
38668,128,34,21020,64,3328,126,50,0,0
38669,128,38,21020,220,256,126,32,0,0
38670,0,34,21020,555,1280,126,21,0,0
38671,128,34,21020,320,3328,126,34,0,0
38672,128,37,21020,280,2304,126,34,0,0
38673,128,34,21020,318,3328,126,20,0,0
38674,0,34,21020,317,1024,126,29,0,0
38675,128,37,21020,64,2304,126,50,0,0
38676,0,36,21020,5,3328,126,58,0,0
38677,128,37,21020,320,2304,126,34,0,0
38678,0,36,21020,366,3328,126,25,0,0
38679,128,34,21021,302,3328,126,31,0,0
38680,128,37,21021,318,2304,126,20,0,0
38681,128,34,21021,135,3328,126,13,0,0
38682,128,34,21021,317,3072,126,29,0,0
38683,128,34,21021,639,256,126,21,0,0
38684,128,37,21021,639,256,126,21,0,0
38685,128,34,21021,82,3328,126,18,0,0
38686,128,34,21021,387,3328,126,4,0,0
38687,0,36,21021,75,3072,126,83,0,0
38688,128,34,21021,633,256,126,17,0,0
38689,128,37,21021,633,256,126,17,0,0
38690,128,37,21021,302,2304,126,31,0,0
38691,128,34,21021,95,3328,126,29,0,0
38692,128,37,21021,135,2304,126,13,0,0
38693,128,37,21022,317,2048,126,29,0,0
38694,128,37,21022,82,2304,126,18,0,0
38695,128,37,21022,387,2304,126,4,0,0
38696,128,37,21022,95,2304,126,29,0,0
38697,128,34,21022,294,3328,126,33,0,0
38698,128,34,21022,314,3328,126,26,0,0
38699,128,34,21022,268,3328,126,19,0,0
38700,0,36,21023,80,3328,126,28,0,0
38701,0,36,21023,112,3072,126,8,0,0
38702,128,37,21023,294,2304,126,33,0,0
38703,128,37,21023,314,2304,126,26,0,0
38704,0,36,21023,307,3072,126,16,0,0
38705,128,34,21023,110,3328,126,14,0,0
38706,128,37,21023,268,2304,126,19,0,0
38707,128,34,21023,27,3328,126,53,0,0
38708,128,37,21024,110,2304,126,14,0,0
38709,128,37,21024,27,2304,126,53,0,0
38710,128,34,21024,164,3328,126,33,0,0
38711,128,34,21024,614,256,126,15,0,0
38712,128,37,21024,614,256,126,15,0,0
38713,128,34,21024,80,3328,126,28,0,0
38714,128,34,21024,97,3328,126,18,0,0
38715,128,34,21024,568,256,126,28,0,0
38716,128,37,21024,568,256,126,28,0,0
38717,0,36,21024,128,3328,126,16,0,0
38718,0,36,21025,317,3072,126,30,0,0
38719,0,35,21025,317,3072,126,8,0,0
38720,128,37,21025,164,2304,126,33,0,0
38721,128,34,21025,14,3328,126,100,0,0
38722,0,34,21025,501,1280,126,23,0,0
38723,0,34,21025,574,1280,126,5,0,0
38724,128,34,21025,66,3328,126,43,0,0
38725,128,37,21025,80,2304,126,28,0,0
38726,128,37,21025,97,2304,126,18,0,0
38727,128,34,21025,17,1280,126,58,0,0
38728,128,34,21025,317,3072,126,30,0,0
38729,128,37,21025,14,2304,126,100,0,0
38730,128,34,21025,626,256,126,5,0,0
38731,128,37,21025,626,256,126,5,0,0
38732,128,37,21030,66,2304,126,43,0,0
38733,0,36,21030,4,3072,126,14,0,0
38734,0,35,21030,4,3072,126,2,0,0
38735,0,36,21030,27,3328,126,54,0,0
38736,128,37,21030,17,256,126,58,0,0
38737,128,37,21030,317,2048,126,30,0,0
38738,0,36,21030,89,3328,126,25,0,0
38739,0,36,21030,280,3328,126,35,0,0
38740,0,36,21030,95,3328,126,30,0,0
38741,0,35,21030,95,3328,126,7,0,0
38742,0,36,21031,88,3328,126,17,0,0
38743,128,34,21031,453,256,126,4,0,0
38744,128,37,21031,453,256,126,4,0,0
38745,128,34,21031,407,256,126,7,0,0
38746,128,37,21031,407,256,126,7,0,0
38747,0,36,21031,310,3328,126,31,0,0
38748,128,34,21031,308,3328,126,24,0,0
38749,0,34,21031,222,1024,126,16,0,0
38750,128,34,21031,269,3328,126,11,0,0
38751,128,34,21032,312,3328,126,15,0,0
38752,128,37,21032,308,2304,126,24,0,0
38753,128,34,21032,496,256,126,38,0,0
38754,128,37,21032,496,256,126,38,0,0
38755,128,34,21032,530,256,126,18,0,0
38756,128,37,21032,530,256,126,18,0,0
38757,128,37,21032,269,2304,126,11,0,0
38758,128,34,21032,428,256,126,15,0,0
38759,128,37,21032,428,256,126,15,0,0
38760,0,34,21032,81,1024,126,15,0,0
38761,128,37,21032,312,2304,126,15,0,0
38762,128,34,21032,457,256,126,14,0,0
38763,128,37,21032,457,256,126,14,0,0
38764,128,34,21032,529,256,126,26,0,0
38765,128,37,21032,529,256,126,26,0,0
38766,0,36,21032,268,3328,126,20,0,0
38767,128,34,21032,7,3328,126,16,0,0
38768,0,34,21033,178,1024,126,8,0,0
38769,0,34,21033,448,1280,126,23,0,0
38770,128,34,21033,471,256,126,12,0,0
38771,128,37,21033,471,256,126,12,0,0
38772,0,36,21033,377,3328,126,27,0,0
38773,128,34,21033,332,3328,126,5,0,0
38774,0,34,21033,593,1280,126,12,0,0
38775,128,38,21033,330,256,126,21,0,0
38776,128,37,21033,7,2304,126,16,0,0
38777,0,34,21033,63,1280,126,54,0,0
38778,0,36,21033,314,3328,126,27,0,0
38779,128,34,21033,100,3328,126,15,0,0
38780,128,34,21033,631,256,126,18,0,0
38781,128,37,21033,631,256,126,18,0,0
38782,128,37,21033,332,2304,126,5,0,0
38783,128,38,21033,259,256,126,4,0,0
38784,128,34,21034,377,3328,126,27,0,0
38785,128,38,21034,10,256,126,30,0,0
38786,128,37,21034,100,2304,126,15,0,0
38787,0,36,21034,252,3328,126,16,0,0
38788,128,38,21034,142,256,126,20,0,0
38789,0,34,21034,148,1280,126,39,0,0
38790,128,34,21034,63,3328,126,54,0,0
38791,128,37,21034,377,2304,126,27,0,0
38792,128,34,21035,58,3328,126,50,0,0
38793,0,36,21035,90,3072,126,23,0,0
38794,128,34,21035,84,3328,126,22,0,0
38795,0,34,21035,578,1280,126,6,0,0
38796,128,37,21035,63,2304,126,54,0,0
38797,128,34,21035,555,256,126,21,0,0
38798,128,37,21035,555,256,126,21,0,0
38799,128,34,21035,402,256,126,24,0,0
38800,128,37,21035,402,256,126,24,0,0
38801,128,37,21035,58,2304,126,50,0,0
38802,0,34,21040,496,1280,126,39,0,0
38803,128,37,21040,84,2304,126,22,0,0
38804,128,34,21040,231,3328,126,30,0,0
38805,0,36,21040,374,3328,126,37,0,0
38806,0,34,21040,508,1280,126,14,0,0
38807,0,36,21040,98,3328,126,16,0,0
38808,128,34,21040,148,1280,126,39,0,0
38809,128,37,21040,231,2304,126,30,0,0
38810,0,34,21041,545,1280,126,28,0,0
38811,128,34,21041,180,3328,126,29,0,0
38812,128,37,21041,148,256,126,39,0,0
38813,128,37,21042,180,2304,126,29,0,0
38814,128,34,21042,5,3328,126,58,0,0
38815,128,34,21042,245,3328,126,14,0,0
38816,0,34,21042,572,1280,126,9,0,0
38817,128,34,21042,345,3328,126,33,0,0
38818,128,38,21042,8,256,126,23,0,0
38819,128,37,21042,5,2304,126,58,0,0
38820,128,37,21042,245,2304,126,14,0,0
38821,0,34,21042,502,1280,126,11,0,0
38822,128,38,21043,63,256,126,54,0,0
38823,128,37,21043,345,2304,126,33,0,0
38824,128,34,21043,83,3328,126,15,0,0
38825,0,36,21043,14,3328,126,101,0,0
38826,128,38,21043,32,256,126,38,0,0
38827,0,34,21043,433,1280,126,21,0,0
38828,0,36,21044,9,3072,126,32,0,0
38829,128,38,21044,349,256,126,10,0,0
38830,128,37,21044,83,2304,126,15,0,0
38831,0,36,21044,100,3328,126,16,0,0
38832,0,34,21044,538,1280,126,25,0,0
38833,128,38,21044,144,256,126,17,0,0
38834,128,34,21044,343,3328,126,43,0,0
38835,0,36,21044,300,3328,126,9,0,0
38836,0,35,21044,300,3328,126,4,0,0
38837,0,34,21044,59,1280,126,64,0,0
38838,128,34,21044,229,3328,126,20,0,0
38839,128,37,21045,343,2304,126,43,0,0
38840,128,37,21045,229,2304,126,20,0,0
38841,0,36,21045,82,3328,126,19,0,0
38842,128,38,21045,154,256,126,22,0,0
38843,128,34,21045,501,256,126,23,0,0
38844,128,37,21045,501,256,126,23,0,0
38845,128,34,21045,241,3328,126,15,0,0
38846,128,34,21045,392,3328,126,6,0,0
38847,0,36,21045,110,3328,126,15,0,0
38848,0,35,21045,110,3328,126,3,0,0
38849,128,34,21045,27,3328,126,54,0,0
